DP_KEY,EM_LOS_DESC,ICD_ROOT,ICD_DESCRIPTION,REPRESENTATIVE_ICD,PROC_GROUP,n,n_valid,n_null,n_total,pct_valid,count_1,count_2,count_3,count_4,count_5,mode_los,mode_conf,HAL_0.90,delta_hal_minus_mode,entropy,gini,is_tie,feasible_levels,stoplight
10,Evaluation and Management Level of Service Links for ALL,Z53,Procedure and treatment not carried out due to patient smoking,Z53.01,ESTOV,24,24,0,24,1.0,0,0,24,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z55,Illiteracy and low-level literacy,Z55.0,ESTOV,18,18,0,18,1.0,0,0,18,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z56,"Unemployment, unspecified",Z56.0,ESTOV,22,22,0,22,1.0,0,0,22,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z57,Occupational exposure to noise,Z57.0,ESTOV,22,22,0,22,1.0,0,0,22,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z58,Inadequate drinking-water supply,Z58.6,ESTOV,6,6,0,6,1.0,0,0,6,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z59,Homelessness,Z59.0,ESTOV,56,56,0,56,1.0,0,0,56,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z60,Problems of adjustment to life-cycle transitions,Z60.0,ESTOV,14,14,0,14,1.0,0,0,14,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z62,Inadequate parental supervision and control,Z62.0,ESTOV,56,56,0,56,1.0,0,0,56,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z63,Problems in relationship with spouse or partner,Z63.0,ESTOV,24,24,0,24,1.0,0,0,24,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z64,Problems related to unwanted pregnancy,Z64.0,ESTOV,6,6,0,6,1.0,0,0,6,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z65,Conviction in civil and criminal proceedings without imprisonment,Z65.0,ESTOV,16,16,0,16,1.0,0,0,16,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z66,Do not resuscitate,Z66,ESTOV,2,2,0,2,1.0,0,0,2,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,RED
10,Evaluation and Management Level of Service Links for ALL,Z67,"Type A blood, Rh positive",Z67.10,ESTOV,28,28,0,28,1.0,0,0,28,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z68,"Body mass index [BMI] 19.9 or less, adult",Z68.1,ESTOV,64,64,0,64,1.0,0,0,64,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z69,Encounter for mental health services for victim of parental child abuse,Z69.010,ESTOV,16,16,0,16,1.0,0,0,16,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z70,Counseling related to sexual attitude,Z70.0,ESTOV,12,12,0,12,1.0,0,0,12,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z71,Person encountering health services to consult on behalf of another person,Z71.0,ESTOV,38,38,0,38,1.0,0,0,38,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z72,Tobacco use,Z72.0,ESTOV,28,28,0,28,1.0,0,0,28,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z73,Burn-out,Z73.0,ESTOV,28,28,0,28,1.0,0,0,28,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z74,Bed confinement status,Z74.01,ESTOV,14,14,0,14,1.0,0,0,14,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z75,Medical services not available in home,Z75.0,ESTOV,16,16,0,16,1.0,0,0,16,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z76,Encounter for issue of repeat prescription,Z76.0,ESTOV,18,18,0,18,1.0,0,0,18,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z77,Contact with and (suspected) exposure to arsenic,Z77.010,ESTOV,44,44,0,44,1.0,0,0,44,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z78,Asymptomatic menopausal state,Z78.0,ESTOV,6,6,0,6,1.0,0,0,6,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z79,Long term (current) use of anticoagulants,Z79.01,ESTOV,64,64,0,64,1.0,0,0,64,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z80,Family history of malignant neoplasm of digestive organs,Z80.0,ESTOV,30,30,0,30,1.0,0,0,30,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z81,Family history of intellectual disabilities,Z81.0,ESTOV,12,12,0,12,1.0,0,0,12,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z82,Family history of epilepsy and other diseases of the nervous system,Z82.0,ESTOV,26,26,0,26,1.0,0,0,26,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z83,Family history of human immunodeficiency virus [HIV] disease,Z83.0,ESTOV,40,40,0,40,1.0,0,0,40,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z84,Family history of diseases of the skin and subcutaneous tissue,Z84.0,ESTOV,14,14,0,14,1.0,0,0,14,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z85,Personal history of malignant neoplasm of unspecified digestive organ,Z85.00,ESTOV,118,118,0,118,1.0,0,0,118,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z86,Personal history of in-situ neoplasm of breast,Z86.000,ESTOV,78,78,0,78,1.0,0,0,76,0,2,3,0.9743589743589743,3,0.0,0.17203694935311378,0.04996712689020377,0,"3,5",GREEN
10,Evaluation and Management Level of Service Links for ALL,Z87,Personal history of pneumonia (recurrent),Z87.01,ESTOV,100,100,0,100,1.0,0,0,100,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z88,Allergy status to penicillin,Z88.0,ESTOV,20,20,0,20,1.0,0,0,20,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z89,Acquired absence of right thumb,Z89.011,ESTOV,98,98,0,98,1.0,0,0,98,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z90,Acquired absence of eye,Z90.01,ESTOV,44,44,0,44,1.0,0,0,44,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z91,Allergy to peanuts,Z91.010,ESTOV,130,130,0,130,1.0,0,0,130,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z92,Personal history of contraception,Z92.0,ESTOV,38,38,0,38,1.0,0,0,38,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z93,Tracheostomy status,Z93.0,ESTOV,24,24,0,24,1.0,0,0,24,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z94,Kidney transplant status,Z94.0,ESTOV,28,28,0,28,1.0,0,0,0,28,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,Z95,Presence of cardiac pacemaker,Z95.0,ESTOV,26,26,0,26,1.0,0,0,12,14,0,4,0.5384615384615384,4,0.0,0.9957274520849255,0.4970414201183432,0,"3,4",RED
10,Evaluation and Management Level of Service Links for ALL,Z96,Presence of urogenital implants,Z96.0,ESTOV,80,80,0,80,1.0,0,0,72,8,0,3,0.9,3,0.0,0.4689955935892812,0.17999999999999994,0,"3,4",GREEN
10,Evaluation and Management Level of Service Links for ALL,Z97,Presence of artificial eye,Z97.0,ESTOV,26,26,0,26,1.0,0,0,10,16,0,4,0.6153846153846154,4,0.0,0.9612366047228759,0.47337278106508873,0,"3,4",AMBER
10,Evaluation and Management Level of Service Links for ALL,Z98,Intestinal bypass and anastomosis status,Z98.0,ESTOV,48,48,0,48,1.0,0,0,46,2,0,3,0.9583333333333334,3,0.0,0.24988229283318544,0.07986111111111094,0,"3,4",GREEN
10,Evaluation and Management Level of Service Links for ALL,Z99,Dependence on aspirator,Z99.0,ESTOV,14,14,0,14,1.0,0,0,14,0,0,3,1.0,3,0.0,-0.0,0.0,0,3,GREEN
10,Evaluation and Management Level of Service Links for ALL,A00,"Cholera due to Vibrio cholerae 01, biovar cholerae",A00.0,EYEES,6,6,0,6,1.0,0,6,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A01,"Typhoid fever, unspecified",A01.00,EYEES,22,22,0,22,1.0,0,22,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A02,Salmonella enteritis,A02.0,EYEES,22,22,0,22,1.0,0,22,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A03,Shigellosis due to Shigella dysenteriae,A03.0,EYEES,12,12,0,12,1.0,0,12,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A04,Enteropathogenic Escherichia coli infection,A04.0,EYEES,24,24,0,24,1.0,0,24,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A05,Foodborne staphylococcal intoxication,A05.0,EYEES,16,16,0,16,1.0,0,16,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A06,Acute amebic dysentery,A06.0,EYEES,24,24,0,24,1.0,0,24,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A07,Balantidiasis,A07.0,EYEES,14,14,0,14,1.0,0,14,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A08,Rotaviral enteritis,A08.0,EYEES,18,18,0,18,1.0,0,18,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A09,"Infectious gastroenteritis and colitis, unspecified",A09,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A15,Tuberculosis of lung,A15.0,EYEES,14,14,0,14,1.0,0,6,0,8,0,4,0.5714285714285714,4,0.0,0.9852281360342515,0.48979591836734704,0,"2,4",RED
10,Evaluation and Management Level of Service Links for ALL,A17,Tuberculous meningitis,A17.0,EYEES,14,14,0,14,1.0,0,0,0,14,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A18,Tuberculosis of spine,A18.01,EYEES,64,64,0,64,1.0,0,0,0,64,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A19,Acute miliary tuberculosis of a single specified site,A19.0,EYEES,10,10,0,10,1.0,0,0,0,10,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A20,Bubonic plague,A20.0,EYEES,14,14,0,14,1.0,0,0,0,14,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A21,Ulceroglandular tularemia,A21.0,EYEES,14,14,0,14,1.0,0,0,0,14,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A22,Cutaneous anthrax,A22.0,EYEES,12,12,0,12,1.0,0,0,0,12,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A23,Brucellosis due to Brucella melitensis,A23.0,EYEES,12,12,0,12,1.0,0,0,0,12,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A24,Glanders,A24.0,EYEES,10,10,0,10,1.0,0,0,0,10,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A25,Spirillosis,A25.0,EYEES,6,6,0,6,1.0,0,0,0,6,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A26,Cutaneous erysipeloid,A26.0,EYEES,8,8,0,8,1.0,0,0,0,8,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A27,Leptospirosis icterohemorrhagica,A27.0,EYEES,8,8,0,8,1.0,0,8,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A28,Pasteurellosis,A28.0,EYEES,10,10,0,10,1.0,0,2,0,8,0,4,0.8,4,0.0,0.7219280948873623,0.31999999999999984,0,"2,4",GREEN
10,Evaluation and Management Level of Service Links for ALL,A30,Indeterminate leprosy,A30.0,EYEES,16,16,0,16,1.0,0,0,0,16,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A31,Pulmonary mycobacterial infection,A31.0,EYEES,10,10,0,10,1.0,0,0,0,10,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A32,Cutaneous listeriosis,A32.0,EYEES,16,16,0,16,1.0,0,0,0,16,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A33,Tetanus neonatorum,A33,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A34,Obstetrical tetanus,A34,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A35,Other tetanus,A35,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A36,Pharyngeal diphtheria,A36.0,EYEES,24,24,0,24,1.0,0,0,0,24,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A37,Whooping cough due to Bordetella pertussis without pneumonia,A37.00,EYEES,16,16,0,16,1.0,0,16,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A38,Scarlet fever with otitis media,A38.0,EYEES,8,8,0,8,1.0,0,8,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A39,Meningococcal meningitis,A39.0,EYEES,30,30,0,30,1.0,0,30,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A40,"Sepsis due to streptococcus, group A",A40.0,EYEES,10,10,0,10,1.0,0,0,0,10,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A41,Sepsis due to Methicillin susceptible Staphylococcus aureus,A41.01,EYEES,30,30,0,30,1.0,0,0,0,30,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A42,Pulmonary actinomycosis,A42.0,EYEES,16,16,0,16,1.0,0,14,0,2,0,2,0.875,4,2.0,0.5435644431995964,0.21875,0,"2,4",GREEN
10,Evaluation and Management Level of Service Links for ALL,A43,Pulmonary nocardiosis,A43.0,EYEES,8,8,0,8,1.0,0,8,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A44,Systemic bartonellosis,A44.0,EYEES,8,8,0,8,1.0,0,0,0,8,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A46,Erysipelas,A46,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A48,Gas gangrene,A48.0,EYEES,16,16,0,16,1.0,0,8,0,8,0,2,0.5,4,2.0,1.0,0.5,1,"2,4",RED
10,Evaluation and Management Level of Service Links for ALL,A49,"Methicillin susceptible Staphylococcus aureus infection, unspecified site",A49.01,EYEES,14,14,0,14,1.0,0,14,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A50,Early congenital syphilitic oculopathy,A50.01,EYEES,66,66,0,66,1.0,0,66,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A51,Primary genital syphilis,A51.0,EYEES,30,30,0,30,1.0,0,30,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A52,"Cardiovascular syphilis, unspecified",A52.00,EYEES,60,60,0,60,1.0,0,60,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A53,"Latent syphilis, unspecified as early or late",A53.0,EYEES,4,4,0,4,1.0,0,4,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A54,"Gonococcal infection of lower genitourinary tract, unspecified",A54.00,EYEES,62,62,0,62,1.0,0,62,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A55,Chlamydial lymphogranuloma (venereum),A55,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A56,"Chlamydial infection of lower genitourinary tract, unspecified",A56.00,EYEES,20,20,0,20,1.0,0,20,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A57,Chancroid,A57,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A58,Granuloma inguinale,A58,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A59,"Urogenital trichomoniasis, unspecified",A59.00,EYEES,14,14,0,14,1.0,0,14,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A60,"Herpesviral infection of urogenital system, unspecified",A60.00,EYEES,16,16,0,16,1.0,0,16,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A63,Anogenital (venereal) warts,A63.0,EYEES,4,4,0,4,1.0,0,4,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A64,Unspecified sexually transmitted disease,A64,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A65,Nonvenereal syphilis,A65,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A66,Initial lesions of yaws,A66.0,EYEES,20,20,0,20,1.0,0,20,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A67,Primary lesions of pinta,A67.0,EYEES,10,10,0,10,1.0,0,10,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A68,Louse-borne relapsing fever,A68.0,EYEES,6,6,0,6,1.0,0,0,0,6,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A69,Necrotizing ulcerative stomatitis,A69.0,EYEES,18,18,0,18,1.0,0,8,0,10,0,4,0.5555555555555556,4,0.0,0.9910760598382222,0.49382716049382713,0,"2,4",RED
10,Evaluation and Management Level of Service Links for ALL,A70,Chlamydia psittaci infections,A70,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A71,Initial stage of trachoma,A71.0,EYEES,6,6,0,6,1.0,0,6,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A74,Chlamydial conjunctivitis,A74.0,EYEES,8,8,0,8,1.0,0,8,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A75,Epidemic louse-borne typhus fever due to Rickettsia prowazekii,A75.0,EYEES,10,10,0,10,1.0,0,10,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A77,Spotted fever due to Rickettsia rickettsii,A77.0,EYEES,18,18,0,18,1.0,0,18,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A78,Q fever,A78,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A79,Trench fever,A79.0,EYEES,12,12,0,12,1.0,0,12,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A80,"Acute paralytic poliomyelitis, vaccine-associated",A80.0,EYEES,14,14,0,14,1.0,0,0,0,14,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A81,"Creutzfeldt-Jakob disease, unspecified",A81.00,EYEES,20,20,0,20,1.0,0,0,0,20,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A82,Sylvatic rabies,A82.0,EYEES,6,6,0,6,1.0,0,6,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A83,Japanese encephalitis,A83.0,EYEES,18,18,0,18,1.0,0,18,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A84,Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis],A84.0,EYEES,12,12,0,12,1.0,0,12,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A85,Enteroviral encephalitis,A85.0,EYEES,8,8,0,8,1.0,0,2,0,6,0,4,0.75,4,0.0,0.8112781244591328,0.375,0,"2,4",AMBER
10,Evaluation and Management Level of Service Links for ALL,A86,Unspecified viral encephalitis,A86,EYEES,2,2,0,2,1.0,0,0,0,2,0,4,1.0,4,0.0,-0.0,0.0,0,4,RED
10,Evaluation and Management Level of Service Links for ALL,A87,Enteroviral meningitis,A87.0,EYEES,10,10,0,10,1.0,0,0,0,10,0,4,1.0,4,0.0,-0.0,0.0,0,4,GREEN
10,Evaluation and Management Level of Service Links for ALL,A88,Enteroviral exanthematous fever [Boston exanthem],A88.0,EYEES,6,6,0,6,1.0,0,2,0,4,0,4,0.6666666666666666,4,0.0,0.9182958340544896,0.4444444444444444,0,"2,4",AMBER
10,Evaluation and Management Level of Service Links for ALL,A89,Unspecified viral infection of central nervous system,A89,EYEES,2,2,0,2,1.0,0,0,0,2,0,4,1.0,4,0.0,-0.0,0.0,0,4,RED
10,Evaluation and Management Level of Service Links for ALL,A90,Dengue fever [classical dengue],A90,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A91,Dengue hemorrhagic fever,A91,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A92,Chikungunya virus disease,A92.0,EYEES,22,22,0,22,1.0,0,14,0,8,0,2,0.6363636363636364,4,2.0,0.9456603046006401,0.4628099173553719,0,"2,4",AMBER
10,Evaluation and Management Level of Service Links for ALL,A93,Oropouche virus disease,A93.0,EYEES,8,8,0,8,1.0,0,8,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A94,Unspecified arthropod-borne viral fever,A94,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,A95,Sylvatic yellow fever,A95.0,EYEES,6,6,0,6,1.0,0,6,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A96,Junin hemorrhagic fever,A96.0,EYEES,10,10,0,10,1.0,0,10,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A98,Crimean-Congo hemorrhagic fever,A98.0,EYEES,14,14,0,14,1.0,0,14,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,A99,Unspecified viral hemorrhagic fever,A99,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
10,Evaluation and Management Level of Service Links for ALL,B00,Eczema herpeticum,B00.0,EYEES,30,30,0,30,1.0,0,30,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,B01,Varicella meningitis,B01.0,EYEES,14,14,0,14,1.0,0,14,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,B02,Zoster encephalitis,B02.0,EYEES,32,32,0,32,1.0,0,32,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,GREEN
10,Evaluation and Management Level of Service Links for ALL,B03,Smallpox,B03,EYEES,2,2,0,2,1.0,0,2,0,0,0,2,1.0,2,0.0,-0.0,0.0,0,2,RED
